what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1347461647804
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1347461647804
java.specification.version,sysinfo,,,"1.6",1347461647804
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1347461647804
java.version,sysinfo,,,"1.6.0_31",1347461647804
java.vm.info,sysinfo,,,"mixed mode, sharing",1347461647804
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1347461647804
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1347461647804
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1347461647804
java.vm.specification.version,sysinfo,,,"1.0",1347461647804
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1347461647804
java.vm.version,sysinfo,,,"20.6-b01",1347461647804
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1347461647813
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1347461647967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347461650822
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1347461652272
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1347461655470
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1347461655560
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1347461655726
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1347461655777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347461656206
started,bundle,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms",1347461656463
